,dtahorgeracao,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,especieendereco,nrobox,statuscarga,valorcarga,seqpessoa,sequenciacliente,sequenciarota,tiplote,tipseparacao,coddepossepar,qtdembsolicitada,qtdembseparada,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,seqproduto,desccompleta,reffabricante,especificdetalhada,pzovalidadedia,indprecozerobalanca,seqfamilia,tipcodigo,codacesso,qtdproduto,qtdunidemb,altura,largura,profundidade,pesobruto,pesoliquido
1430,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,74899,3,17,FA,FR,01,2.0,2.0,R07,72,1,101,A,T,162.0,O,P,15774,LEITE COCO T P COCO DO VALE RTG 1L,1021,1Lt,365.0,N,15013,E,7898370106506,1.0,1.0,21.0,7.0,7.0,1.12,1.0
1431,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,74899,3,17,FA,FR,01,2.0,2.0,R08,39,1,101,A,T,96.0,O,P,4053,ERVILHA BONARE 2KG LT,1110030,2KG,730.0,N,3472,D,17898905153309,6.0,6.0,18.5,31.6,47.3,12.0,12.266
1432,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,74899,3,17,FA,FR,01,2.0,2.0,R08,39,1,101,A,T,96.0,O,P,4053,ERVILHA BONARE 2KG LT,1110030,2KG,730.0,N,3472,E,7898905153302,1.0,1.0,18.0,15.8,15.8,2.0,2.266
1433,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,10.0,10.0,R04,78,1,102,A,T,30.0,O,P,38927,SC LIXO TOTE RL C/10 100L ,243,100 L,,N,37844,D,27898670410048,15.0,15.0,13.0,24.0,44.0,4.365,4.365
1434,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,10.0,10.0,R04,78,1,102,A,T,30.0,O,P,38927,SC LIXO TOTE RL C/10 100L ,243,100 L,,N,37844,E,7898670410044,1.0,1.0,4.0,9.0,23.0,0.291,0.291
1435,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,2.0,2.0,R05,56,1,101,A,T,510.0,O,P,30746,FILTRO PAPEL 3 CORACOES 102 C/30,12037406,,1080.0,N,30100,D,17896005803711,40.0,40.0,25.0,21.0,35.0,2.4,1.6
1436,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,2.0,2.0,R05,56,1,101,A,T,510.0,O,P,30746,FILTRO PAPEL 3 CORACOES 102 C/30,12037406,,1080.0,N,30100,E,7896005803714,1.0,1.0,17.0,19.0,12.0,0.06,0.04
1437,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,2.0,2.0,R04,52,1,101,A,T,1751.0,O,P,6178,FILTRO PAPEL BRIGITTA 103 C/30,2128,30 UN,1095.0,N,5417,B,7891021002134,6.0,6.0,21.0,15.8,12.0,0.533,0.533
1438,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,2.0,2.0,R04,52,1,101,A,T,1751.0,O,P,6178,FILTRO PAPEL BRIGITTA 103 C/30,2128,30 UN,1095.0,N,5417,D,27891021002138,48.0,48.0,31.4,31.2,41.6,4.564,4.564
1439,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,2.0,2.0,R04,52,1,101,A,T,1751.0,O,P,6178,FILTRO PAPEL BRIGITTA 103 C/30,2128,30 UN,1095.0,N,5417,E,7891021002127,1.0,1.0,20.8,3.0,16.0,0.087,0.087
1440,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,6.0,6.0,R05,69,1,201,A,T,443.0,O,P,1231,P ALUMINIO WYDA 30X4MT,"R30X4,0-25","30x4,0",1000.0,N,875,D,17898930672431,25.0,25.0,33.1,22.3,15.3,1.492,1.492
1441,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,6.0,6.0,R05,69,1,201,A,T,443.0,O,P,1231,P ALUMINIO WYDA 30X4MT,"R30X4,0-25","30x4,0",1000.0,N,875,E,7898930672434,1.0,1.0,30.0,4.0,4.0,0.052,0.052
1442,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,6.0,6.0,R05,69,1,201,A,T,443.0,O,P,1231,P ALUMINIO WYDA 30X4MT,"R30X4,0-25","30x4,0",1000.0,N,875,I,6950011,1.0,1.0,30.0,4.0,4.0,0.052,0.052
1443,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,6.0,6.0,R04,100,1,201,A,T,167.0,O,P,18998,FILME WYDA PVC - 28X15M,PVC15-25,28X15M,,N,18140,D,17898930672325,25.0,25.0,28.5,20.0,23.0,2.653,2.422
1444,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,76229,10,17,LF,FR,01,6.0,6.0,R04,100,1,201,A,T,167.0,O,P,18998,FILME WYDA PVC - 28X15M,PVC15-25,28X15M,,N,18140,E,7898930672328,1.0,1.0,28.0,5.0,5.0,2.653,2.422
1445,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,4.0,4.0,R08,102,1,201,A,T,37.0,O,P,11733,"CALDO QUALIMAX 1,01KG CARNE",,"1,01KG",360.0,N,10073,B,11733,1.0,1.0,3.5,7.5,23.0,1.032,1.01
1446,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,4.0,4.0,R08,102,1,201,A,T,37.0,O,P,11733,"CALDO QUALIMAX 1,01KG CARNE",,"1,01KG",360.0,N,10073,D,17891122123476,10.0,10.0,8.5,37.5,22.0,10.715,10.1
1447,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,4.0,4.0,R08,102,1,201,A,T,37.0,O,P,11733,"CALDO QUALIMAX 1,01KG CARNE",,"1,01KG",360.0,N,10073,E,7891122123479,1.0,1.0,3.5,7.5,23.0,1.032,1.01
1448,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,4.0,4.0,R07,24,1,101,A,T,110.0,O,P,10737,"CALDO QUALIMAX 1,01KG GALINHA",120070119,"1,01KG",365.0,N,10073,D,17891122123483,10.0,10.0,8.5,37.5,22.0,10.715,10.1
1449,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,4.0,4.0,R07,24,1,101,A,T,110.0,O,P,10737,"CALDO QUALIMAX 1,01KG GALINHA",120070119,"1,01KG",365.0,N,10073,E,7891122123486,1.0,1.0,3.5,7.5,23.0,1.032,1.01
1450,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,3.0,3.0,R06,19,1,101,A,T,91.0,O,P,1710,"M SHOYU MITSUWA 3,10L",2222,"3,1 LT",730.0,N,1260,D,17896054900096,4.0,4.0,31.0,28.1,30.0,15.484,15.484
1451,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,3.0,3.0,R06,19,1,101,A,T,91.0,O,P,1710,"M SHOYU MITSUWA 3,10L",2222,"3,1 LT",730.0,N,1260,E,7896054900099,1.0,1.0,30.2,13.9,14.4,3.759,3.759
1452,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,69473,1,18,FA,FR,01,3.0,3.0,R06,19,1,101,A,T,91.0,O,P,1710,"M SHOYU MITSUWA 3,10L",2222,"3,1 LT",730.0,N,1260,I,4793758,1.0,1.0,30.2,13.9,14.4,3.759,3.759
1453,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,FA,FR,01,1.0,1.0,R09,4,1,102,A,T,39.0,O,P,32306,"BEIJINHO COCO MELKEN 1,01KG",101878,"1,01KG",270.0,N,31561,D,17897077808710,10.0,10.0,16.6,38.9,51.4,10.7,10.1
1454,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,FA,FR,01,1.0,1.0,R09,4,1,102,A,T,39.0,O,P,32306,"BEIJINHO COCO MELKEN 1,01KG",101878,"1,01KG",270.0,N,31561,E,7897077808713,1.0,1.0,12.8,11.6,11.6,1.07,1.01
1455,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,FA,FR,01,1.0,1.0,R06,54,1,101,A,T,166.0,O,P,34155,"MOSTARDA AMARELA HEMMER 3,6 KG",40534,"3,6 KG",150.0,N,33390,D,17891031405342,4.0,4.0,30.8,30.8,29.8,15.0,14.4
1456,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,FA,FR,01,1.0,1.0,R06,54,1,101,A,T,166.0,O,P,34155,"MOSTARDA AMARELA HEMMER 3,6 KG",40534,"3,6 KG",150.0,N,33390,E,7891031405345,1.0,1.0,29.5,14.7,14.7,3.75,3.6
1457,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,FA,FR,01,1.0,1.0,R07,63,1,102,A,T,53.0,O,P,32305,"BRIGADEIRO MELKEN 1,01KG",101877,"1,01KG",270.0,N,31560,D,17897077808703,10.0,10.0,16.6,38.9,51.4,10.7,10.1
1458,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,FA,FR,01,1.0,1.0,R07,63,1,102,A,T,53.0,O,P,32305,"BRIGADEIRO MELKEN 1,01KG",101877,"1,01KG",270.0,N,31560,E,7897077808706,1.0,1.0,12.8,11.6,11.6,1.07,1.01
1459,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,CO,CO,01,3.0,3.0,BCO,24,1,103,A,T,12.0,O,P,26884,CREME DE AVELA NUTELLA 650G,77132258,650G,360.0,N,26118,D,17898024396526,6.0,6.0,15.0,18.5,27.5,4.308,3.9
1460,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,72662,4,4,CO,CO,01,3.0,3.0,BCO,24,1,103,A,T,12.0,O,P,26884,CREME DE AVELA NUTELLA 650G,77132258,650G,360.0,N,26118,E,7898024396529,1.0,1.0,12.0,8.0,5.0,0.718,0.65
1461,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R01,66,1,101,A,T,398.0,O,P,9474,SABAO BARRA YPE C/5 200GR NEUTRO,11005,200 GR C/5,360.0,N,8793,D,07896098900109,1.0,1.0,8.0,5.0,15.0,1.007,1.0
1462,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R01,66,1,101,A,T,398.0,O,P,9474,SABAO BARRA YPE C/5 200GR NEUTRO,11005,200 GR C/5,360.0,N,8793,E,7896098900109,1.0,1.0,8.0,5.0,15.0,1.007,1.0
1463,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,D,17891022101116,140.0,140.0,59.0,24.0,57.0,9.395,9.395
1464,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,D,17891022860211,140.0,140.0,59.0,24.0,57.0,9.395,9.395
1465,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022101003,1.0,1.0,22.2,1.7,14.6,0.063,0.063
1466,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022101119,14.0,14.0,22.2,11.8,29.1,0.93,0.93
1467,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022860238,14.0,14.0,22.2,11.8,29.1,0.93,0.93
1468,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R09,1,1,101,A,T,12.0,O,P,39210,"CONS OVO CODORNA GRANJA LOREIRO 1,7KG",007,"1,7KG",240.0,N,38102,E,7898994092414,1.0,1.0,25.0,15.0,15.0,4.5,1.8
1469,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,49,1,203,A,T,33.0,O,P,31627,CHIA SEMENTE ALQUIMYA 500GR,271,500GR,180.0,N,30882,D,17896437600278,20.0,20.0,33.0,27.0,25.0,10.0,10.0
1470,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,49,1,203,A,T,33.0,O,P,31627,CHIA SEMENTE ALQUIMYA 500GR,271,500GR,180.0,N,30882,E,7896437600271,1.0,1.0,3.0,18.0,25.0,0.5,0.5
1471,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R06,60,1,101,A,T,1169.0,O,P,25682,CHANTILLY CHANTY MIX AMELIA 1L,330793,1L,150.0,N,24856,D,17896096007685,12.0,12.0,17.0,19.8,39.4,13.092,12.0
1472,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R06,60,1,101,A,T,1169.0,O,P,25682,CHANTILLY CHANTY MIX AMELIA 1L,330793,1L,150.0,N,24856,E,7896096007688,1.0,1.0,16.7,6.3,9.9,1.091,1.0
1473,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R08,99,1,101,A,T,110.0,O,P,14637,SOB GELATINA QUALIMAX 1KG FRAMBOESA,,1KG,365.0,N,13954,D,17891122113125,10.0,10.0,19.0,22.2,37.7,10.53,10.0
1474,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R08,99,1,101,A,T,110.0,O,P,14637,SOB GELATINA QUALIMAX 1KG FRAMBOESA,,1KG,365.0,N,13954,E,7891122113128,1.0,1.0,25.0,21.0,3.0,1.0,1.0
1475,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R08,96,1,102,A,T,94.0,O,P,14635,SOB GELATINA QUALIMAX 1KG ABACAXI,,1KG,250.0,N,13954,D,17891122113101,10.0,10.0,19.0,22.2,37.7,10.53,10.0
1476,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R08,96,1,102,A,T,94.0,O,P,14635,SOB GELATINA QUALIMAX 1KG ABACAXI,,1KG,250.0,N,13954,E,7891122113104,1.0,1.0,25.0,21.0,3.0,1.0,1.0
1477,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FG,FR,01,1.0,1.0,R14,86,1,203,A,T,1430.0,O,P,22903,REF TANG 25GR MORANGO,3200,25GR,150.0,N,22075,D,17622300861329,150.0,150.0,12.3,19.0,53.0,4.348,3.75
1478,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FG,FR,01,1.0,1.0,R14,86,1,203,A,T,1430.0,O,P,22903,REF TANG 25GR MORANGO,3200,25GR,150.0,N,22075,E,7622300861308,1.0,1.0,1.0,9.0,9.0,0.026,0.025
1479,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FG,FR,01,1.0,1.0,R14,86,1,203,A,T,1430.0,O,P,22903,REF TANG 25GR MORANGO,3200,25GR,150.0,N,22075,E,7622300861315,15.0,15.0,10.5,9.3,9.5,0.412,0.375
1480,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R04,90,1,203,A,T,37.0,O,P,39766,BOBINA PICO REFORC NEISAN 35X50 8KG C/250UN,2230000000,"BOBINA PICOTADA REFORCACA NEISAN 35X50X0,030 CAIXA COM 8 BOBINAS C/250 PCS LISO CADA BOBINA",9999.0,N,38662,E,7898406510345,1.0,1.0,35.0,50.0,50.0,1.5,1.5
1481,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R04,92,1,203,A,T,30.0,O,P,39765,BOBINA PICO REFORC NEISAN 30X40 5KG C/250UN,19200000.00,"BOBINA PICO REFORC NEISAN 30X40X0,030 CAIXA COM 8 BOBINAS C/250 PCS LISO CADA BOBINA",999.0,N,38661,D,37898406511831,8.0,8.0,30.5,17.0,34.0,9.6,9.6
1482,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R04,92,1,203,A,T,30.0,O,P,39765,BOBINA PICO REFORC NEISAN 30X40 5KG C/250UN,19200000.00,"BOBINA PICO REFORC NEISAN 30X40X0,030 CAIXA COM 8 BOBINAS C/250 PCS LISO CADA BOBINA",999.0,N,38661,E,7898406510338,1.0,1.0,30.0,40.0,40.0,1.2,1.2
1483,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R04,96,1,203,A,T,34.0,O,P,39764,BOBINA PICO REFORC NEISAN 25X35 3KG C/250UN,26900000.00,"BOBINA PICOTADA REFORCACA NEISAN 25X35X0,030 CAIXA COM 8 BOBINAS C/250 PCS LISO CADA BOBINA",,N,38580,D,87898406511911,8.0,8.0,25.5,16.5,33.0,5.6,5.6
1484,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R04,96,1,203,A,T,34.0,O,P,39764,BOBINA PICO REFORC NEISAN 25X35 3KG C/250UN,26900000.00,"BOBINA PICOTADA REFORCACA NEISAN 25X35X0,030 CAIXA COM 8 BOBINAS C/250 PCS LISO CADA BOBINA",,N,38580,E,7898406511915,1.0,1.0,25.0,25.0,35.0,0.7,0.7
1485,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R01,66,1,101,A,T,398.0,O,P,9474,SABAO BARRA YPE C/5 200GR NEUTRO,11005,200 GR C/5,360.0,N,8793,D,07896098900109,1.0,1.0,8.0,5.0,15.0,1.007,1.0
1486,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,2.0,2.0,R01,66,1,101,A,T,398.0,O,P,9474,SABAO BARRA YPE C/5 200GR NEUTRO,11005,200 GR C/5,360.0,N,8793,E,7896098900109,1.0,1.0,8.0,5.0,15.0,1.007,1.0
1487,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,D,17891022101116,140.0,140.0,59.0,24.0,57.0,9.395,9.395
1488,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,D,17891022860211,140.0,140.0,59.0,24.0,57.0,9.395,9.395
1489,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022101003,1.0,1.0,22.2,1.7,14.6,0.063,0.063
1490,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022101119,14.0,14.0,22.2,11.8,29.1,0.93,0.93
1491,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022860238,14.0,14.0,22.2,11.8,29.1,0.93,0.93
1492,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R10,80,1,203,A,T,140.0,O,P,39877,COND PIMENTA REINO PRETA MOIDA TOSCANA 500GR,,500GR,365.0,N,38774,D,17898962336028,20.0,20.0,22.0,30.0,36.0,5.0,5.0
1493,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,2.0,2.0,R10,80,1,203,A,T,140.0,O,P,39877,COND PIMENTA REINO PRETA MOIDA TOSCANA 500GR,,500GR,365.0,N,38774,E,7898962336021,1.0,1.0,16.5,16.0,15.5,0.5,0.5
1494,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R09,50,1,101,A,T,136.0,O,P,30024,CONS CEBOLINHA VALE FERTIL CRISTAL 2KG BALDE,705011,2KG,365.0,N,29398,E,7896272002971,1.0,1.0,21.0,16.0,16.0,3.7,3.2
1495,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R08,103,1,202,A,T,133.0,O,P,14636,SOB GELATINA QUALIMAX 1KG CEREJA,,1KG,150.0,N,13954,D,17891122113118,10.0,10.0,19.0,22.2,37.7,10.53,10.0
1496,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R08,103,1,202,A,T,133.0,O,P,14636,SOB GELATINA QUALIMAX 1KG CEREJA,,1KG,150.0,N,13954,E,7891122113111,1.0,1.0,25.0,21.0,3.0,1.0,1.0
1497,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,64,1,103,A,T,34.0,O,P,36127,"GRAO DE BICO SANTA CHIARA 1,750 KG (6)",8,"2,6 KG",365.0,N,35322,D,17898343429059,6.0,6.0,15.0,31.6,47.4,18.0,15.6
1498,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,64,1,103,A,T,34.0,O,P,36127,"GRAO DE BICO SANTA CHIARA 1,750 KG (6)",8,"2,6 KG",365.0,N,35322,E,7898343420080,1.0,1.0,15.2,15.7,15.7,3.0,2.6
1499,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,64,1,103,A,T,34.0,O,P,36127,"GRAO DE BICO SANTA CHIARA 1,750 KG (6)",8,"2,6 KG",365.0,N,35322,E,7898343421025,1.0,1.0,15.2,15.7,15.7,3.0,2.6
1500,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,54,1,203,A,T,8.0,O,P,34545,EXTRATO TOMATE TOMADORO 4KG (4) LT,1110272,4KG,720.0,N,33760,D,17898905153743,4.0,4.0,23.0,32.3,32.3,17.32,16.0
1501,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R07,54,1,203,A,T,8.0,O,P,34545,EXTRATO TOMATE TOMADORO 4KG (4) LT,1110272,4KG,720.0,N,33760,E,7898905153746,1.0,1.0,22.6,15.5,15.5,4.33,4.0
1502,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R06,99,1,202,A,T,4.0,O,P,31707,CONS PIMENTA BIQUINHO D HORTA 2KG VERMELHA,2017,2KG,730.0,N,30961,D,17898562840024,6.0,6.0,25.0,30.0,46.0,20.7,12.0
1503,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R06,99,1,202,A,T,4.0,O,P,31707,CONS PIMENTA BIQUINHO D HORTA 2KG VERMELHA,2017,2KG,730.0,N,30961,E,7898946530810,1.0,1.0,27.0,15.0,15.0,3.45,2.0
1504,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R08,43,1,101,A,T,983.0,O,P,25503,ABACAXI CALDA MAESTRIA PEDACO 400G,,400G,365.0,N,24693,D,17898935234153,12.0,12.0,23.2,20.5,30.7,4.8,9.84
1505,2019-05-28 22:47:07,1,173572,01,PALHOCA1,E,1690,3.46547692,A,63,S,0.0,70184,19,18,FA,FR,01,1.0,1.0,R08,43,1,101,A,T,983.0,O,P,25503,ABACAXI CALDA MAESTRIA PEDACO 400G,,400G,365.0,N,24693,E,7898935234156,1.0,1.0,11.8,9.9,10.5,0.4,0.82
