,seqproduto,desccompleta,descreduzida,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,nrobox,statuscarga,valorcarga,seqlote,qtdcontada,seqatividade,codtipatividade,nroquebra,mesano,peso,metragemcubica,qtdvolume,qtditem,indexclusao,grauprioridade,statusrf,statusatividade,tipseparacao,tiplote,pesototallote,mcubtotallote,qtdvolumelote,qtditemlote,seqordenacaoseparacao,seqpessoa,qtdembcarga,qtdembsolcarga,qtdembsepcarga,nropedvenda,embalagem,pesobruto,pesoliquido,altura,largura,profundidade,status
916,24017,DA FILO ACUCAR BAUNILHA 500GR,DA FILO ACU BAU 500,R15,18,1,302,M,T,43.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,44898,1,4,4,0,UN,0.504,0.5,2.0,16.0,20.0,L
917,18276,ARROZ ARBORIO 1KG BIJU,ARROZ ARBO BIJU ITA,R15,37,1,101,M,T,93.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,36310,1,5,5,0,UN,1.003,1.0,45.0,15.0,21.0,L
918,14638,SOB GELATINA QUALIMAX 1KG LIMAO,SOB GEL QUAL LIMAO,R15,43,1,202,M,T,92.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,44898,1,2,2,0,UN,1.0,1.0,25.0,21.0,3.0,L
919,6343,REF PRO MIX 300GR UVA,PRO MIX UVA 400GR,R14,23,1,201,M,T,161.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,76449,1,2,2,0,UN,0.405,0.4,2.0,14.0,12.0,L
920,6335,REF PRO MIX 300GR LARANJA,PRO MIX LARANJ 400G,R14,21,1,202,M,T,174.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,76449,1,2,2,0,UN,0.405,0.4,2.0,14.0,12.0,L
921,6333,REF PRO MIX 300GR ABACAXI,PRO MIX ABACA 400GR,R14,21,1,101,M,T,118.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,76449,1,2,2,0,UN,0.405,0.4,2.0,14.0,12.0,L
922,2062,SOB GELATINA NEILAR 1KG UVA,GELA NEILAR UVA 1KG,R15,35,1,202,M,T,117.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,76420,1,2,2,0,UN,1.015,1.0,3.5,15.0,24.0,L
923,2060,SOB GELATINA NEILAR 1KG MORANGO,GELA NEILAR MORAN 1K,R15,36,1,201,M,T,41.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,76420,1,2,2,0,UN,1.015,1.0,3.5,15.0,24.0,L
924,1453,OLEO GIRASSOL SALADA 900ML,OLEO GIRASSOL SALADA,R14,27,1,202,M,T,85.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,36310,1,10,10,0,UN,0.852,0.9,25.7,7.8,7.8,L
925,1393,SOB PUDIM QUALIMAX C/LEITE 1KG CHOCOLATE,PUDIM QUALI C/LE CHO,R15,10,1,303,M,T,23.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,44898,1,2,2,0,UN,1.032,1.032,26.0,21.0,5.0,L
926,1392,SOB PUDIM QUALIMAX C/LEITE 1KG COCO,PUDIM QUALI C/LE COC,R15,20,1,102,M,T,75.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,44898,1,2,2,0,UN,1.032,1.032,26.0,21.0,5.0,L
927,1310,VINHO CHI CONCHA Y TORO 750ML RVDO CARMENERE,VI C Y TORO CARMEREN,R14,3,1,101,M,T,89.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,37857,1,2,2,0,UN,1.2,0.75,29.5,8.0,8.0,L
928,1089,VODKA SMIRNOFF 998ML (12),SMIRNOFF 998ML,R14,1,1,201,M,T,87.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,44898,1,4,4,0,UN,1.454,0.998,30.0,10.0,10.0,L
929,933,ACHOC NESCAU PO 2.0 400GR,ACHOC NESCAU 2.0 400,R15,3,1,101,M,T,359.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,37857,1,4,4,0,UN,0.478,0.478,16.5,8.8,8.8,L
930,893,BITTER CAMPARI 900ML ,BITTER CAMPARI 900ML,R14,5,1,101,M,T,59.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,54497,1,2,2,0,UN,1.5330000000000001,0.9,31.8,8.5,8.5,L
931,715,ACHOC PIRACANJUBA LIQ 200ML TP,ACHOC PIRAC 200ML TP,R15,38,1,203,M,T,102.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,36310,1,18,18,0,UN,0.6629999999999999,0.2,8.6,6.5,4.1,L
932,110,CHOCOLATE LACTA BIS 126GR CHOC PTO,CHOC BIS CHOC PRETO,R15,9,1,201,M,T,497.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,7,0,6572690,SE,0,,95.116,0.40380349,116,30,N,4,,A,FR,FA,95.116,0.40380349,116,30,267,67208,1,4,4,0,UN,0.158,0.158,3.5,5.0,14.0,L
933,40961,"CALDO QUALIMAX 1,01KG BACON","CALDO QUALIMAX 1,01KG CA",R15,80,1,302,M,T,12.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,44898,1,2,2,0,UN,1.032,1.01,3.5,7.5,23.0,L
934,40304,CAFE NESCAFE 160GR VD TRADICAO,CAFE NESCAFE 160GR V,R15,95,1,201,M,T,75.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,44970,1,3,3,0,UN,0.568,0.16,8.4,9.0,8.4,L
935,39870,COND PAPRICA DOCE TOSCANA 500GR,COND PAPRICA DOCE TO,R15,66,1,202,M,T,37.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,44970,1,1,1,0,UN,0.5,0.5,15.5,16.0,16.0,L
936,39046,SARDINHA PESCADOR LAJE 125GR OLEO,SARDINHA PESCADOR LA,R15,69,1,201,M,T,395.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,35158,1,9,9,0,UN,0.125,0.08800000000000001,2.8,6.2,10.7,L
937,39045,SARDINHA PESCADOR LAJE 125GR M TOMATE,SARDINHA PESCADOR LA,R15,101,1,103,M,T,518.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,35158,1,9,9,0,UN,0.125,0.08800000000000001,2.8,6.2,10.7,L
938,37965,"OLEO MISTO CASA BLANCA GALAO 5,02L (4)",OLEO MISTO CASA BLAN,R15,55,1,101,M,T,27.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,38724,1,1,1,0,UN,4.628,4.618,30.0,5.0,3.0,L
939,37026,MAIONESE HELLMANNS REG DP 400 GR,MAIONESE HELLMANNS R,R15,69,1,103,M,T,42.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,67208,1,6,6,0,UN,0.40700000000000003,0.4,18.5,7.0,14.0,L
940,36127,"GRAO DE BICO SANTA CHIARA 1,750 KG (6)",GRAO DE BICO SANTA C,R15,73,1,101,M,T,30.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,44898,1,2,2,0,UN,3.0,2.6,15.2,15.7,15.7,L
941,33704,AZEITE DE OLIVA PURO 500ML ANDORINHA VD,AZE OLIVA ANDORINHA,R15,90,1,202,M,T,21.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,36310,1,2,2,0,UN,0.9,0.46,25.0,6.8,6.8,L
942,33692,BISCOITO RECHEADO RENATA 112GR DIVERTIX MORAN,BISCOITO RECHEADO RENATA,R15,81,1,101,M,T,154.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,67208,1,6,6,0,UN,0.114,1.112,4.0,4.0,17.0,L
943,33690,BISCOITO RECHEADO RENATA 112 GR DIVERTIX CHOCO,BISCOITO RECHEADO RE,R15,61,1,102,M,T,121.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,67208,1,6,6,0,UN,0.114,0.11199999999999999,4.0,4.0,17.0,L
944,32880,BISCOITO WAFER RENATA 115GR CHOCOLATE,BISCOITO WAFER RENAT,R15,77,1,103,M,T,169.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,67208,1,8,8,0,UN,0.11800000000000001,0.115,2.0,9.0,23.0,L
945,32764,"NESTLE RECHEIO CHOCOLATE MOCA 2,540KG(6)",CHOCOLATE MOCA NESTL,R15,70,1,203,M,T,7.0,O,P,1,193223,1,RIO DO SUL,E,3826,8.89269146,66,S,27398.92,8,0,6572692,SE,0,,61.313,0.18013254,132,30,N,4,,A,FR,FA,61.313,0.18013254,132,30,383,67301,1,1,1,0,UN,2.69,2.54,16.9,12.9,12.9,L
